key,value
"ct_25","[817.694 755 755 765.683 755 755 765.683 1207.511 800 873.683 909.215 919.898 905.732 919.898 909.215 829.898 840.581 851.264 840.581 1748.3057 852.97247 842.27624 1126.42901 1112.24978 852.91955 2142.703792 2248.5134545 7871.502751 46659.821905 1285.705 1290.98971 1279.27522 1278.15013 1281.34504 1269.63055 1550.35846 7884.8653735 8028.756118 8643.9883525 8327.313835 7636.9147525 7268.15398194 8286.26348202 9549.97276208 10675.144737 7345.39622245 5970.88165219 6486.80018499 6893.57214761 7294.55750686 7697.34412693 8054.03193987 8370.77931539 8745.54876715 8901.31907846 8922.44255265 10209.250847 11568.80999 13176.788518 15127.4471006 17946.6444772 15897.6503344 17511.553792 19496.8874432 21449.0211116 23955.0394981 26466.6117324 29406.422624 32687.6301509 36365.0422573 40823.8354451 45145.1273161 50302.8768287 56120.2258074 62683.2925056 69909.5166626 78104.551379 87226.492562 97521.2759132 109026.245868 121943.645441 58497.7971385 61156.9662908 63875.0053618 66739.6327358 70113.1906646 73047.7030071 76379.8457954 79764.8834409 83417.3169405 87163.4477486 91057.8802267 95215.9173862 99502.885739 104061.100273 108792.674967 113719.247383 118964.043625 124417.674793 130141.786088 136118.153988 112295.265539 116215.517558 120180.726032 124373.076518 129372.7208 128842.779512 128454.3575 127748.555489 126923.719238 125845.39073 124563.362217 123011.79667 121189.51496 119123.744341 116770.311647 120688.45048 124895.784385 129169.834021 133596.755885 138247.770084 176779.826564 184810.694866 193207.295127 201946.422072 212154.771248 217508.931169 223154.33016 228834.037287 234571.571571 240343.215511 246133.925494 252028.491187 257846.754287 263741.021645 269571.43662 281815.328309 294663.100329 308045.926405 322111.138254 336772.858394 75034.2130152 75331.2087209 75631.8819517 75944.024513 76263.6333426 76584.0838661 76914.6858197 77253.4912399 77597.1161554 77944.6789776 78302.1056446 78667.4284636 79039.7150064 79424.5813704 79811.5215588 80205.6188779 80613.9662849 81024.4752872 81442.2109428 81875.0748113 87237.0661453 87930.6722793 88646.2147741 89369.6472055 90120.2649981 90884.9728766 91672.8796406 92481.5737947 93309.1132192 94157.7555134 95027.3492629 95923.9008798 96837.5646671 97782.4207736 98747.7738229 99736.5441835 100753.167313 101791.983478 102864.950446 103959.65391 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333 65680.9027333]"
"ct_k","[658.847 627.5 627.5 632.8415 627.5 627.5 632.8415 853.7555 650 686.8415 704.6075 709.949 702.866 709.949 704.6075 664.949 670.2905 675.632 670.2905 1124.15285 676.486235 671.13812 813.214505 806.12489 676.459775 1571.351896 1624.346926 4436.930158 23842.005175 1142.8525 1145.494855 1139.63761 1139.075065 1140.67252 1134.815275 1275.17923 4596.157108 4536.909424 4850.53099 4698.92077 4362.61582 4191.99572856 4859.05701487 5376.35540346 6107.50179769 4384.7760907 3874.69376153 4163.39093206 4404.12459012 4649.11524096 4904.9866074 5147.66576321 5383.41853183 5664.62433635 5854.40871469 5998.9554123 6777.22238426 7613.15453551 8601.6961559 9790.6564712 11669.4531651 10412.7849754 11406.0260931 12608.5671838 13821.1283777 15307.8074591 16897.2158257 18705.0125132 20726.4234691 22995.1321126 25708.9909505 28413.8422488 31607.4054753 35206.9423183 39266.8860939 43756.0489395 48840.3858738 54512.5548009 60910.6814578 68069.2762264 76146.7999918 36612.5776954 38261.7646856 39959.3588782 41744.6001495 43687.5650716 45559.2119588 47635.6108999 49756.6065083 52036.0954745 54381.4198798 56748.6003925 59270.1089131 61877.9319418 64650.2525542 67532.564961 69362.7839599 72390.7256624 75536.8050654 78828.4882572 82262.1174315 67416.4141313 69743.6084003 72106.2832901 74596.4518853 77220.2012196 77323.3789656 77473.9371361 77475.2727276 77425.9120208 77259.7569602 77001.4586873 76618.6220171 76109.6304151 75488.8958881 74771.4629122 77285.8682133 79964.8759706 82695.9399771 85526.6424987 88489.5345302 91542.4611209 94698.5982501 97958.8949715 101341.695071 104948.870555 106913.646136 109046.083398 111154.613921 113279.195648 115455.060653 117602.05809 119782.427346 121968.710641 124156.563221 126354.500524 130746.865393 135300.085782 139984.294096 144836.309572 149915.07016 100241.184484 102261.210834 104305.674045 106392.203058 108539.30025 110731.508717 112944.972068 115227.177522 117534.175528 119904.259379 122326.652092 124773.534835 127295.614455 129864.811878 132486.532382 135140.523675 137873.412544 140671.838927 143492.017206 146412.708805 179343.119713 183947.495404 188645.324225 193461.231366 198444.96393 203509.910307 208705.383019 214076.693509 219559.017799 225169.710934 230953.832037 236888.36159 242957.548638 249182.729024 255583.466002 262143.05171 268857.755445 275777.897935 282860.416305 290115.79292 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312 57605.465312]"
"ctype_reduction",0.07
"cum_cost","[817.694 1572.694 2327.694 3093.377 3848.377 4603.377 5369.06 6576.571 7376.571 8250.254 9159.469 10079.367 10985.099 11904.997 12814.212 13644.11 14484.691 15335.955 16176.536 17924.8417 18777.81417 19620.09041 20746.51942 21858.7692 22711.68875 24854.392542 27102.9059965 34974.4087475 81634.2306525 82919.9356525 84210.9253625 85490.2005825 86768.3507125 88049.6957525 89319.3263025 90869.6847625 99038.050136 107080.306254 115737.794606 124078.608441 131729.023194 139010.677176 147593.940658 157170.91342 168156.558157 175126.95438 181097.836032 187584.636217 194478.208364 201772.765871 209470.109998 217524.141938 225894.921253 234640.470021 243541.789099 252464.231652 262673.482499 274242.292489 287419.081007 302546.528107 320493.172584 336390.822919 353902.376711 373399.264154 394848.285266 418803.324764 445269.936496 474676.35912 507363.989271 543729.031528 584552.866974 629697.99429 680000.871118 736121.096926 798804.389431 868713.906094 946818.457473 1034044.95003 1131566.22595 1240592.47182 1362536.11726 1421033.9144 1482190.88069 1546065.88605 1612805.51878 1682918.70945 1755966.41246 1832346.25825 1912111.14169 1995528.45863 2082691.90638 2173594.09213 2268493.84719 2367515.95049 2470927.68832 2578898.95224 2691009.86509 2808009.33653 2930076.6697 3057450.47282 3190348.83059 3299913.90717 3413302.78956 3530557.61704 3651901.58513 3778137.99925 3903563.10158 4028301.54595 4152019.85871 4274581.13055 4395713.57003 4515194.43045 4632733.14027 4748038.38683 4860844.79313 4970840.87007 5084515.81577 5202150.98501 5323804.66669 5449619.72914 5579811.51628 5714502.97267 5853845.62049 5997989.96974 6147117.44337 6302418.07797 6459737.76391 6619346.94105 6781127.49099 6945038.0454 7111109.80531 7279205.51245 7449311.68885 7621356.86909 7795262.92943 7970952.90021 8152732.83969 8340821.03336 8535387.80984 8736663.6914 8944993.93539 9090273.71072 9238474.24059 9389619.08916 9543769.83718 9701024.89369 9861446.53554 10025056.8718 10191965.1609 10362195.3458 10535847.8523 10712998.6782 10893673.3637 11077988.5068 11266014.6802 11457825.3443 11653455.9405 11853030.1691 12056654.6379 12264335.9893 12476242.8881 12730762.5481 12991804.9037 13259494.0063 13533990.4541 13815556.1694 14104282.1665 14400352.5834 14704036.6696 15015481.1048 15334851.8326 15662417.0947 15998390.8555 16342947.6581 16696309.3043 17058733.5719 17430444.4288 17811647.647 18202654.2605 18603683.4572 19014977.4644 19129711.2075 19244444.9506 19359178.6937 19473912.4369 19588646.18 19703379.9231 19818113.6662 19932847.4094 20047581.1525 20162314.8956 20277048.6387 20391782.3819 20506516.125 20621249.8681 20735983.6112 20850717.3544 20965451.0975 21080184.8406 21194918.5837 21309652.3269]"
"cum_rev","[-2.58214623333 -4.65472956667 -6.7273129 -7.56285028333 -7.86268361667 -7.71364195 -5.87867933333 -6.73704651667 -3.38550485 1.58878276667 12.9163991833 33.91868655 65.7181120167 111.203774383 171.4981408 250.278428167 350.381386483 475.82414075 628.598599067 805.258775151 1023.60118816 1278.25467838 1570.84112866 1905.15676515 2287.21476029 2712.07849149 3190.43898768 3684.83232918 3952.1105201 4636.6595038 5390.96458381 6216.10659835 7114.2477209 8088.47498897 9140.26770534 10270.6296495 11431.0635613 12669.4024427 13980.3527155 15369.9497578 16840.4214963 18390.0239268 20008.1702185 21698.3111796 23459.3014894 25318.8185664 27261.4484961 29274.8236592 31359.4100185 33515.7538553 35744.4689291 38047.5390652 40427.6281713 42887.245356 45431.8559511 48067.0213994 50795.6508409 53628.7434404 56578.5848718 59659.5211274 62888.980382 66295.732802 69896.9106521 74023.4826319 78431.3186698 83153.8682864 88229.0720515 93697.2461292 99602.1125894 105991.00007 112914.683514 120431.594069 128602.716462 137495.195108 147182.571265 157745.753436 169273.393106 181863.27482 195623.089911 210671.839025 227141.010978 244358.931196 262303.77095 280980.656641 300395.629163 323316.901515 347933.044587 374254.955569 402294.845805 432066.028118 463583.161708 496861.75451 531918.633022 568790.706635 607521.761335 648136.044827 690658.664777 735118.260515 781544.635032 829969.578508 880427.007249 932694.249756 986792.510773 1042754.74718 1100614.87608 1159471.68909 1219362.24861 1280322.14881 1342388.36832 1405599.01592 1469993.54444 1535612.6933 1602498.59123 1670694.76164 1740246.15383 1810263.2094 1881409.02159 1953732.84104 2027285.65503 2102120.08187 2178290.41831 2255852.78378 2334865.10422 2415387.18297 2497480.73882 2581209.3845 2666640.67405 2753842.42211 2842884.7851 2933840.09473 3026782.91767 3121790.24695 3218941.40633 3318318.20867 3420004.98903 3524406.02679 3631608.59424 3741704.81961 3854789.62206 3970960.73175 4090318.74024 4211605.60194 4334840.89819 4460061.3107 4587304.11772 4716607.20234 4848009.10027 4981549.00255 5117266.70326 5255202.69169 5395398.07531 5537894.63983 5682429.7719 5829038.22979 5977757.41071 6128625.27081 6281680.34455 6436961.68531 6594508.91372 6754362.27576 6916562.49672 7081769.06542 7250057.76574 7421496.4958 7596154.27786 7774101.2124 7955408.61622 8140148.88115 8328395.46926 8520223.00363 8715707.19279 8914924.75663 9117953.4994 9324872.28082 9535760.9391 9750700.27222 9969772.04173 10193058.9337 10420644.4472 10652612.9577 10889049.6053 11125560.3494 11362071.0936 11598581.8378 11835092.582 12071603.3262 12308114.0703 12544624.8145 12781135.5587 13017646.3029 13254157.0471 13490667.7913 13727178.5354 13963689.2796 14200200.0238 14436710.768 14673221.5122 14909732.2564 15146243.0005 15382753.7447 15619264.4889]"
"current_molei",53
"d",3
"d_circ_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 13 89 0 0 0 0 0 0 0 24 29 37 45 55 68 84 103 127 157 138 161 188 219 256 298 347 405 472 550 642 748 873 1017 1186 1017 1141 1280 1436 1611 1809 2029 2276 2554 2866 3215 3608 4048 4542 5096 5718 6416 7199 8076 9063 3907 4089 4282 4482 4693 4912 5143 5383 5637 5900 6177 6467 6769 7088 7419 7767 8131 8513 8911 9330 7347 7606 7874 8152 8439 8737 9045 9364 9694 10036 10390 10757 11136 11528 11935 12356 12792 13242 13710 14193 19534 20449 21408 22411 23462 24562 25714 26918 28181 29502 30885 32333 33849 35436 37097 38835 40657 42563 44557 46647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_circ_k","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 13 89 0 0 0 0 0 0 0 24 29 37 45 55 68 84 103 127 157 138 161 188 219 256 298 347 405 472 550 642 748 873 1017 1186 1017 1141 1280 1436 1611 1809 2029 2276 2554 2866 3215 3608 4048 4542 5096 5718 6416 7199 8076 9063 3907 4089 4282 4482 4693 4912 5143 5383 5637 5900 6177 6467 6769 7088 7419 7767 8131 8513 8911 9330 7347 7606 7874 8152 8439 8737 9045 9364 9694 10036 10390 10757 11136 11528 11935 12356 12792 13242 13710 14193 14694 15212 15748 16304 16878 17474 18090 18728 19389 20072 20780 21513 22272 23056 23871 24711 25584 26485 27419 28387 17067 17416 17773 18137 18508 18888 19274 19669 20072 20483 20903 21330 21768 22213 22668 23132 23607 24089 24583 25087 32337 33175 34032 34913 35817 36743 37693 38669 39668 40696 41748 42827 43936 45073 46239 47434 48662 49921 51213 52537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 13 89 0 0 0 0 0 0 0 24 29 37 45 55 68 84 103 127 157 138 161 188 219 256 298 347 405 472 550 642 748 873 1017 1186 1017 1141 1280 1436 1611 1809 2029 2276 2554 2866 3215 3608 4048 4542 5096 5718 6416 7199 8076 9063 3907 4089 4282 4482 4693 4912 5143 5383 5637 5900 6177 6467 6769 7088 7419 7767 8131 8513 8911 9330 7347 7606 7874 8152 8439 8737 9045 9364 9694 10036 10390 10757 11136 11528 11935 12356 12792 13242 13710 14193 14694 15212 15748 16304 16878 17474 18090 18728 19389 20072 20780 21513 22272 23056 23871 24711 25584 26485 27419 28387 17067 17416 17773 18137 18508 18888 19274 19669 20072 20483 20903 21330 21768 22213 22668 23132 23607 24089 24583 25087 32337 33175 34032 34913 35817 36743 37693 38669 39668 40696 41748 42827 43936 45073 46239 47434 48662 49921 51213 52537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_conv_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435275281648 0.636498180888 0.907488403623 1.26974771927 1.75099041458 1.99548640708 2.52000832907 3.16365080354 3.95150263711 4.91369872352 6.08640384629 7.5129840289 9.24540058433 11.3458685177 13.8888286267 16.9632917432 20.6756243142 25.1528572411 30.5466149295 37.0377792677 35.6238754034 41.3397151913 47.9200446685 55.4907309274 64.1954863191 74.1983493822 85.6865055215 98.8734934092 114.002849244 131.352247984 151.238208574 174.021439147 200.112908327 229.980740235 264.158043833 303.251801962 347.952962093 399.047889731 457.431366769 524.121341278 292.208963405 310.815587413 330.524573103 351.398385597 373.502924055 396.907706364 421.686063609 447.915344809 475.677132482 505.057469584 536.147098424 569.041712172 603.84221963 640.65502394 679.59231596 512.634081229 536.666487414 561.825538448 588.164051707 615.737320656 484.892702819 501.992407055 519.695131059 538.022140276 556.995450078 576.637852205 596.972942147 618.025147487 639.819757246 662.382952257 685.741836622 709.924470266 734.959902643 760.878207636 787.710519681 815.489071166 844.247231154 874.019545464 904.841778171 936.750954567 1289.20646186 1349.64476373 1412.91642739 1479.15428151 1548.49738179 1621.09130291 1697.08844411 1776.64834915 1859.93804123 1947.13237364 2038.41439685 2133.97574275 2234.01702701 2338.74827018 2448.38933863 2563.17040614 2683.33243707 2809.12769224 2940.82025853 3078.68660328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_conv_km","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435275281648 0.636498180888 0.907488403623 1.26974771927 1.75099041458 1.99548640708 2.52000832907 3.16365080354 3.95150263711 4.91369872352 6.08640384629 7.5129840289 9.24540058433 11.3458685177 13.8888286267 16.9632917432 20.6756243142 25.1528572411 30.5466149295 37.0377792677 35.6238754034 41.3397151913 47.9200446685 55.4907309274 64.1954863191 74.1983493822 85.6865055215 98.8734934092 114.002849244 131.352247984 151.238208574 174.021439147 200.112908327 229.980740235 264.158043833 303.251801962 347.952962093 399.047889731 457.431366769 524.121341278 292.208963405 310.815587413 330.524573103 351.398385597 373.502924055 396.907706364 421.686063609 447.915344809 475.677132482 505.057469584 536.147098424 569.041712172 603.84221963 640.65502394 679.59231596 512.634081229 536.666487414 561.825538448 588.164051707 615.737320656 484.892702819 501.992407055 519.695131059 538.022140276 556.995450078 576.637852205 596.972942147 618.025147487 639.819757246 662.382952257 685.741836622 709.924470266 734.959902643 760.878207636 787.710519681 815.489071166 844.247231154 874.019545464 904.841778171 936.750954567 969.785405638 1003.98481411 1039.39026212 1076.04428055 1113.99090016 1153.27570441 1193.94588429 1236.05029497 1279.63951449 1324.76590451 1371.48367324 1419.84894053 1469.91980529 1521.75641527 1575.42103936 1630.97814233 1688.49446231 1748.03909093 1809.68355634 1873.50190913 1126.40845072 1149.47746886 1173.01894404 1197.04255225 1221.55816764 1246.57586661 1272.10593189 1298.15885684 1324.74534969 1351.87633799 1379.56297311 1407.81663477 1436.64893576 1466.0717267 1496.09710093 1526.73739943 1558.00521595 1589.91340216 1622.47507293 1655.70361171 2134.29599951 2189.51078028 2246.15398148 2304.26255672 2363.87441558 2425.02844842 2487.76455164 2552.12365383 2618.14774237 2685.87989088 2755.36428732 2826.64626279 2899.7723211 2974.79016915 3051.74874803 3130.69826493 3211.69022593 3294.77746958 3380.01420137 3467.4560291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_fsp","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 20 130 890 0 0 0 0 0 0 0 111 103 101 75 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_haul_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 21 142 0 0 0 0 0 0 0 39 47 59 71 89 103 126 153 186 227 195 224 259 298 343 395 456 524 604 696 801 921 1061 1220 1403 1152 1274 1410 1558 1722 1904 2104 2324 2566 2834 3128 3453 3808 4201 4632 5105 5626 6197 6824 7512 2354 2400 2443 2486 2528 2568 2606 2642 2675 2707 2734 2760 2780 2797 2810 5592 5855 6129 6416 6717 5290 5477 5669 5869 6077 6290 6513 6742 6980 7226 7480 7745 8018 8300 8593 8897 9210 9534 9871 10219 14065 14723 15414 16136 16893 17684 18514 19381 20291 21241 22237 23280 24371 25514 26710 27961 29273 30645 32082 33585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 21 142 0 0 0 0 0 0 0 39 47 59 71 89 103 126 153 186 227 195 224 259 298 343 395 456 524 604 696 801 921 1061 1220 1403 1152 1274 1410 1558 1722 1904 2104 2324 2566 2834 3128 3453 3808 4201 4632 5105 5626 6197 6824 7512 2354 2400 2443 2486 2528 2568 2606 2642 2675 2707 2734 2760 2780 2797 2810 5592 5855 6129 6416 6717 5290 5477 5669 5869 6077 6290 6513 6742 6980 7226 7480 7745 8018 8300 8593 8897 9210 9534 9871 10219 10580 10953 11338 11739 12153 12581 13025 13484 13960 14452 14961 15489 16036 16601 17186 17793 18420 19069 19742 20438 12289 12539 12797 13059 13326 13599 13877 14162 14452 14747 15050 15358 15673 15993 16321 16656 16996 17345 17699 18063 23283 23885 24504 25137 25788 26455 27139 27841 28562 29301 30058 30836 31634 32452 33292 34153 35037 35943 36873 37826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
